Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_Proxy,Tool_Wear_Torque,RUL [min]
0,300.9,310.8,1482,37.0,5,0,0,0,0,0,0,9.900000000000034,54834.0,185.0,235
1,300.9,310.8,1599,33.0,7,0,0,0,0,0,0,9.900000000000034,52767.0,231.0,233
0,300.9,310.8,1476,39.0,10,0,0,0,0,0,0,9.900000000000034,57564.0,390.0,230
0,300.9,310.7,1509,37.5,12,0,0,0,0,0,0,9.800000000000011,56587.5,450.0,228
0,300.9,310.8,1708,29.1,14,0,0,0,0,0,0,9.900000000000034,49702.8,407.40000000000003,226
0,300.9,310.7,1412,57.5,16,0,0,0,0,0,1,9.800000000000011,81190.0,920.0,224
0,300.9,310.7,1658,28.5,18,0,0,0,0,0,0,9.800000000000011,47253.0,513.0,222
0,301.0,310.8,1375,57.2,20,0,0,0,0,0,0,9.800000000000011,78650.0,1144.0,220
1,300.9,310.8,1402,48.1,22,0,0,0,0,0,0,9.900000000000034,67436.2,1058.2,218
1,300.9,310.7,1452,47.3,25,0,0,0,0,0,0,9.800000000000011,68679.59999999999,1182.5,215
1,300.8,310.7,1483,40.8,28,0,0,0,0,0,0,9.899999999999977,60506.399999999994,1142.3999999999999,212
2,300.9,310.8,1477,38.4,31,0,0,0,0,0,0,9.900000000000034,56716.799999999996,1190.3999999999999,209
1,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,9.899999999999977,43097.6,806.4,204
2,300.9,310.7,1609,28.7,39,0,0,0,0,0,0,9.800000000000011,46178.299999999996,1119.3,201
1,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,9.899999999999977,39794.600000000006,928.4000000000001,196
0,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,9.900000000000034,47833.600000000006,1391.2,193
0,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,10.0,62294.4,2116.8,191
0,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,10.0,63455.700000000004,2300.1,189
1,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,10.0,60339.299999999996,2188.8999999999996,187
1,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,10.099999999999966,70316.40000000001,2587.2000000000003,184
0,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,10.100000000000023,68879.2,2837.9,181
0,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,10.100000000000023,70462.0,2989.0,179
1,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,10.099999999999966,47151.8,1770.3000000000002,177
1,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,10.099999999999966,58591.8,2554.2000000000003,174
0,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,10.100000000000023,63354.2,2849.7,171
1,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,10.100000000000023,61223.200000000004,2925.2000000000003,169
0,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,10.100000000000023,42350.0,1628.0,166
1,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,10.100000000000023,51720.0,2280.0,164
1,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,10.0,54989.5,2804.5,161
0,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,10.099999999999966,69498.90000000001,3911.4,158
0,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,10.099999999999966,63786.7,3687.6,156
0,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,10.199999999999989,70063.2,3818.4,154
1,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,10.200000000000045,81355.0,5403.2,152
0,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,10.200000000000045,57810.299999999996,3576.2999999999997,149
1,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,10.300000000000011,58880.0,3720.0,147
0,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,10.200000000000045,54491.799999999996,3590.3999999999996,144
0,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,10.0,77530.59999999999,5419.4,142
0,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,10.0,61295.5,4150.0,140
1,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,10.0,51982.700000000004,3070.2000000000003,138
0,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,10.0,40299.0,2121.0,135
0,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,10.0,71925.0,5617.5,133
0,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,10.0,81539.20000000001,7237.6,131
0,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,10.100000000000023,56962.0,4218.0,129
1,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,10.0,70725.2,5299.7,127
0,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,9.899999999999977,65106.600000000006,5127.200000000001,124
2,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,10.0,61664.0,4436.8,122
0,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,10.0,60732.5,5227.5,117
0,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,10.0,60123.0,5112.5,115
0,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,10.0,58497.0,4699.0,113
0,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,9.899999999999977,50286.0,3728.1,111
2,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,9.900000000000034,56434.0,5318.6,109
1,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,9.900000000000034,39163.6,2679.2,104
1,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,9.899999999999977,62436.0,5977.0,101
0,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,9.899999999999977,52972.399999999994,4742.8,98
0,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,9.899999999999977,54502.7,4939.2,96
0,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,10.0,67910.2,6672.200000000001,94
0,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,10.0,48964.5,4129.2,92
1,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,9.899999999999977,54495.0,5190.0,90
1,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,10.0,60885.50000000001,5768.1,87
1,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,10.0,60024.799999999996,6520.799999999999,84
1,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,10.0,59682.0,6455.400000000001,81
1,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,10.0,41362.200000000004,3207.6,78
0,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,10.099999999999966,57868.0,6105.0,75
1,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,10.100000000000023,67308.0,7915.8,73
0,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,10.0,49790.100000000006,4947.0,70
0,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,10.099999999999966,54891.49999999999,6071.599999999999,68
1,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,10.0,56834.4,6211.8,66
0,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,10.100000000000023,79598.40000000001,11398.800000000001,0
1,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,9.899999999999977,42713.0,4331.8,61
0,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,10.0,50980.799999999996,5678.4,58
0,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,10.0,62582.0,7636.0,56
0,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,10.099999999999966,52510.4,5505.6,54
0,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,9.899999999999977,48800.700000000004,5470.8,52
0,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,10.0,81142.0,11020.0,0
0,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,9.899999999999977,53380.0,6528.0,48
0,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,9.899999999999977,65519.7,8594.199999999999,46
0,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,9.800000000000011,54374.2,6840.4,44
0,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,9.899999999999977,65319.8,9523.800000000001,42
2,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,9.800000000000011,50839.2,6140.0,40
0,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,9.800000000000011,54523.399999999994,7338.999999999999,35
2,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,9.800000000000011,56961.8,8404.2,33
1,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,9.800000000000011,70279.2,10939.2,28
1,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,9.900000000000034,48183.8,5826.5,25
0,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,9.800000000000011,55313.600000000006,8327.6,22
2,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,9.699999999999989,62515.9,8822.0,20
0,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,9.800000000000011,59755.200000000004,9495.0,15
0,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,9.800000000000011,59768.299999999996,8603.3,0
0,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,9.899999999999977,45397.4,0.0,240
0,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,9.800000000000011,49077.6,62.4,238
0,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,9.900000000000034,67203.09999999999,177.2,236
0,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,9.899999999999977,56509.49999999999,223.79999999999998,234
0,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,9.800000000000011,69173.09999999999,362.4,232
0,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,9.799999999999955,87047.8,679.0,0
1,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,9.799999999999955,62959.6,541.2,228
0,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,9.899999999999977,66543.2,669.0,225
0,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,9.800000000000011,38907.5,334.9,223
0,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,9.800000000000011,52067.49999999999,670.6999999999999,221
2,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,9.899999999999977,55763.49999999999,783.3,219
0,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,10.0,55597.399999999994,930.8,214
0,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,9.899999999999977,41620.6,607.6,212
1,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,9.899999999999977,65845.8,1398.0,210
0,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,10.0,80472.0,1848.0,207
0,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,9.899999999999977,66555.0,1606.5,205
1,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,9.899999999999977,41829.0,810.3,203
0,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,10.0,46173.6,1056.0,200
2,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,9.899999999999977,42152.0,924.0,198
0,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,9.899999999999977,64688.399999999994,2129.1,193
0,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,9.899999999999977,60595.2,1881.6,191
0,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,9.900000000000034,62682.899999999994,2034.8999999999999,189
0,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,9.900000000000034,52215.799999999996,1600.6,187
0,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,9.900000000000034,51710.399999999994,1672.0,185
0,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,9.900000000000034,68379.4,2610.6,183
1,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,9.899999999999977,50815.8,1929.3000000000002,181
0,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,10.0,64670.4,2678.4,178
0,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,9.899999999999977,50034.200000000004,1907.2,176
1,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,9.899999999999977,67195.0,2937.0,174
0,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,9.899999999999977,71150.4,3788.1,171
0,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,9.899999999999977,58687.2,2967.7999999999997,169
1,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,9.900000000000034,53013.1,2547.7,167
1,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,9.800000000000011,46300.8,2074.8,164
1,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,9.800000000000011,47399.6,2243.6,161
0,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,9.900000000000034,58892.9,3337.4,158
1,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,9.900000000000034,65653.4,3889.2,156
0,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,9.900000000000034,56983.5,3523.5,153
0,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,9.699999999999989,63813.0,3960.5,151
0,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,9.800000000000011,66368.0,4440.8,149
0,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,9.800000000000011,75287.40000000001,4994.1,147
0,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,9.700000000000045,54164.799999999996,3315.5,145
0,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,9.800000000000011,61526.4,4287.400000000001,143
0,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,9.699999999999989,62361.0,4059.0,141
0,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,9.699999999999989,47410.0,2777.5,139
1,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,9.699999999999989,67075.5,4748.3,137
2,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,9.600000000000023,69119.6,5363.6,134
2,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,9.5,61767.299999999996,4872.9,129
0,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,9.699999999999989,72471.0,5718.799999999999,124
1,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,9.699999999999989,69037.2,5994.4,122
2,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,9.699999999999989,46233.6,3121.8,119
1,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,9.799999999999955,58820.799999999996,4775.4,114
0,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,9.800000000000011,53034.799999999996,4244.099999999999,111
1,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,9.800000000000011,58953.6,5423.4,109
2,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,9.699999999999989,79521.3,7946.2,106
0,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,9.600000000000023,56497.8,5309.8,101
0,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,9.699999999999989,70791.3,7064.1,99
0,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,9.599999999999966,37671.0,2488.2,97
1,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,9.699999999999989,54153.0,4785.0,95
1,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,9.699999999999989,60995.99999999999,6038.4,92
0,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,9.699999999999989,47910.399999999994,4590.4,89
0,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,9.699999999999989,54425.700000000004,5676.3,87
0,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,9.600000000000023,60934.8,6386.0,85
0,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,9.599999999999966,54104.399999999994,5322.3,83
1,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,9.599999999999966,55792.799999999996,5867.099999999999,81
0,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,9.5,54863.2,6285.599999999999,78
0,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,9.5,79786.0,9413.6,76
0,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,9.5,51950.4,5245.6,74
1,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,9.5,59663.2,7190.4,72
0,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,9.399999999999977,69377.59999999999,8960.4,69
0,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,9.399999999999977,64353.6,7542.8,67
0,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,9.399999999999977,36586.4,2905.0000000000005,65
1,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,9.399999999999977,51448.5,5469.3,63
0,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,9.5,60256.50000000001,7506.000000000001,60
2,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,9.5,68187.59999999999,8517.6,58
0,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,9.399999999999977,69079.59999999999,8658.1,53
0,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,9.300000000000011,85986.0,11566.800000000001,0
0,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,9.400000000000034,54741.0,6780.5,49
0,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,9.399999999999977,57304.00000000001,7276.1,47
1,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,9.399999999999977,58327.0,7117.5,45
0,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,9.5,55521.8,7147.8,42
0,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,9.5,49903.5,6180.0,40
0,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,9.5,66176.0,9494.0,38
0,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,9.5,79016.7,11689.199999999999,0
0,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,9.600000000000023,56435.399999999994,7786.799999999999,0
0,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,9.599999999999966,67561.6,0.0,240
1,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,9.599999999999966,64428.100000000006,81.4,238
1,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,9.600000000000023,66170.4,237.0,235
0,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,9.599999999999966,65050.799999999996,362.4,232
0,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,9.5,67449.2,476.0,230
0,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,9.600000000000023,54809.399999999994,400.79999999999995,228
1,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,9.600000000000023,46355.4,382.2,226
0,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,9.5,60253.100000000006,664.7,223
0,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,9.5,64447.8,885.4,221
0,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,9.599999999999966,64022.399999999994,982.8,219
0,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,9.599999999999966,55264.00000000001,809.6,217
0,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,9.600000000000023,54136.0,837.5,215
1,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,9.600000000000023,62380.8,1166.4,213
0,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,9.5,37994.8,564.0,210
1,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,9.600000000000023,49868.6,937.6,208
1,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,9.5,75308.3,1844.5,205
0,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,9.600000000000023,49447.899999999994,1098.2,202
1,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,9.5,50764.7,1316.0,200
0,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,9.5,52421.600000000006,1384.6000000000001,197
0,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,9.600000000000023,79651.79999999999,2906.9999999999995,195
0,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,9.600000000000023,59316.6,1908.2,193
0,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,9.5,60054.399999999994,1876.6999999999998,191
0,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,9.5,77900.8,2774.4,189
1,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,9.5,62759.700000000004,2178.3,187
1,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,9.5,59946.00000000001,2307.2000000000003,184
1,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,9.5,64377.2,2678.6,181
0,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,9.5,50710.5,1829.0,178
1,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,9.600000000000023,54274.200000000004,2003.2,176
1,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,9.5,65738.6,3088.7000000000003,173
0,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,9.5,56707.200000000004,2464.0,170
1,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,9.5,60786.9,2959.2000000000003,168
0,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,9.5,67035.3,3817.5,165
0,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,9.5,76627.2,4727.8,163
0,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,9.5,41924.4,1714.3,161
1,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,9.399999999999977,55382.6,2899.7999999999997,159
0,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,9.399999999999977,51002.4,2654.4,156
2,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,9.399999999999977,67888.8,3861.4,154
0,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,9.399999999999977,59172.3,3521.7000000000003,149
2,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,9.5,44371.799999999996,2315.7,147
0,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,9.5,56302.6,3861.2,142
1,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,9.399999999999977,79456.3,6070.0,140
0,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,9.399999999999977,62974.8,4542.3,137
0,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,9.400000000000034,68142.0,5166.0,135
0,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,9.5,59769.799999999996,4215.8,133
1,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,9.400000000000034,62409.600000000006,4316.400000000001,131
0,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,9.400000000000034,73574.40000000001,5734.400000000001,128
2,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,9.400000000000034,73578.5,5757.0,126
0,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,9.399999999999977,57450.0,4462.5,121
1,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,9.399999999999977,52257.8,3944.6000000000004,119
0,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,9.399999999999977,53767.2,4265.599999999999,116
0,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,9.300000000000011,55786.5,4347.0,114
1,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,9.300000000000011,45353.399999999994,3443.2,112
0,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,9.300000000000011,69652.8,6602.4,109
0,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,9.200000000000045,37202.0,2367.4,107
0,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,9.400000000000034,64347.0,6007.5,105
1,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,9.300000000000011,58407.3,5219.7,103
0,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,9.400000000000034,68544.0,6664.0,100
1,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,9.399999999999977,44825.0,3550.0,98
1,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,9.399999999999977,69933.7,6684.5,95
0,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,9.5,55584.0,5328.0,92
0,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,9.400000000000034,64464.799999999996,7320.0,90
1,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,9.400000000000034,72074.4,7736.8,88
0,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,9.399999999999977,60560.0,6200.0,85
1,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,9.399999999999977,68460.0,8242.5,83
0,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,9.5,83461.40000000001,10384.0,80
1,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,9.400000000000034,59616.600000000006,6512.400000000001,78
0,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,9.400000000000034,63361.9,7738.5,75
1,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,9.400000000000034,71904.2,8784.2,73
0,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,9.400000000000034,55588.299999999996,5490.999999999999,70
0,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,9.399999999999977,58782.0,6948.8,68
0,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,9.399999999999977,70537.5,8613.0,66
0,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,9.300000000000011,49658.4,5227.2,64
1,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,9.300000000000011,56778.600000000006,6158.8,62
1,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,9.5,58460.0,6697.0,59
2,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,9.5,70863.0,8721.6,56
1,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,9.399999999999977,39481.200000000004,3742.2000000000003,51
1,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,9.5,44997.0,6105.6,48
1,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,9.400000000000034,52440.0,5928.0,45
1,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,9.400000000000034,62062.0,8593.199999999999,42
0,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,9.400000000000034,67099.5,9668.1,39
1,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,9.400000000000034,62566.0,8850.800000000001,37
0,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,9.5,48076.600000000006,5891.6,34
0,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,9.5,70518.6,10108.800000000001,32
2,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,9.399999999999977,64122.299999999996,9639.0,0
1,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,9.400000000000034,67071.2,0.0,240
1,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,9.5,60648.0,126.0,237
0,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,9.600000000000023,42021.0,138.0,234
2,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,9.600000000000023,65539.8,381.6,232
0,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,9.600000000000023,48840.0,384.8,227
0,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,9.5,77392.5,910.5,225
0,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,9.5,63376.6,758.2,223
0,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,9.600000000000023,52626.6,642.1999999999999,221
0,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,9.699999999999989,53011.200000000004,739.2,219
0,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,9.599999999999966,66874.2,1129.3,217
0,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,9.699999999999989,72628.2,1177.5,215
0,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,9.600000000000023,58044.799999999996,1047.6,213
1,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,9.600000000000023,62622.0,1218.0,211
0,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,9.5,54461.99999999999,1113.6,208
0,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,9.599999999999966,56129.9,1288.6,206
